Country,year,month,tourism_index,state,event,latitude,longitude
China,2021,1,57,Jiangsu,Winter Tourism,32.0603,118.7969
China,2021,10,100,Jiangsu,Golden Week,32.0603,118.7969
China,2021,11,88,Jiangsu,Cultural Tourism,32.0603,118.7969
China,2021,12,82,Jiangsu,Year End Travel,32.0603,118.7969
China,2021,2,80,Jiangsu,Spring Festival,32.0603,118.7969
China,2021,3,78,Jiangsu,Spring Travel,32.0603,118.7969
China,2021,4,85,Jiangsu,Flower Season,32.0603,118.7969
China,2021,5,90,Jiangsu,Holiday Tourism,32.0603,118.7969
China,2021,6,82,Jiangsu,Early Summer,32.0603,118.7969
China,2021,7,92,Jiangsu,Summer Peak,32.0603,118.7969
China,2021,8,95,Jiangsu,Peak Season,32.0603,118.7969
China,2021,9,85,Jiangsu,Autumn Travel,32.0603,118.7969
China,2022,1,57,Jiangsu,Winter Tourism,32.0603,118.7969
China,2022,10,100,Jiangsu,Golden Week,32.0603,118.7969
China,2022,11,88,Jiangsu,Cultural Tourism,32.0603,118.7969
China,2022,12,82,Jiangsu,Year End Travel,32.0603,118.7969
China,2022,2,80,Jiangsu,Spring Festival,32.0603,118.7969
China,2022,3,78,Jiangsu,Spring Travel,32.0603,118.7969
China,2022,4,85,Jiangsu,Flower Season,32.0603,118.7969
China,2022,5,90,Jiangsu,Holiday Tourism,32.0603,118.7969
China,2022,6,82,Jiangsu,Early Summer,32.0603,118.7969
China,2022,7,92,Jiangsu,Summer Peak,32.0603,118.7969
China,2022,8,95,Jiangsu,Peak Season,32.0603,118.7969
China,2022,9,85,Jiangsu,Autumn Travel,32.0603,118.7969
China,2023,1,57,Jiangsu,Winter Tourism,32.0603,118.7969
China,2023,10,100,Jiangsu,Golden Week,32.0603,118.7969
China,2023,11,88,Jiangsu,Cultural Tourism,32.0603,118.7969
China,2023,12,82,Jiangsu,Year End Travel,32.0603,118.7969
China,2023,2,80,Jiangsu,Spring Festival,32.0603,118.7969
China,2023,3,78,Jiangsu,Spring Travel,32.0603,118.7969
China,2023,4,85,Jiangsu,Flower Season,32.0603,118.7969
China,2023,5,90,Jiangsu,Holiday Tourism,32.0603,118.7969
China,2023,6,82,Jiangsu,Early Summer,32.0603,118.7969
China,2023,7,92,Jiangsu,Summer Peak,32.0603,118.7969
China,2023,8,95,Jiangsu,Peak Season,32.0603,118.7969
China,2023,9,85,Jiangsu,Autumn Travel,32.0603,118.7969
China,2019,1,52,Shandong,Winter Tourism,36.6683,117.0204
China,2019,10,96,Shandong,Golden Week,36.6683,117.0204
China,2019,11,85,Shandong,Cultural Tourism,36.6683,117.0204
China,2019,12,80,Shandong,Winter Travel,36.6683,117.0204
China,2019,2,75,Shandong,Spring Festival,36.6683,117.0204
China,2019,3,72,Shandong,Spring Travel,36.6683,117.0204
China,2019,4,80,Shandong,Nature Tourism,36.6683,117.0204
China,2019,5,85,Shandong,Holiday Tourism,36.6683,117.0204
China,2019,6,78,Shandong,Early Summer,36.6683,117.0204
China,2019,7,88,Shandong,Summer Travel,36.6683,117.0204
China,2019,8,90,Shandong,Peak Season,36.6683,117.0204
China,2019,9,82,Shandong,Autumn Travel,36.6683,117.0204
China,2020,1,52,Shandong,Winter Tourism,36.6683,117.0204
China,2020,10,96,Shandong,Golden Week,36.6683,117.0204
China,2020,11,85,Shandong,Cultural Tourism,36.6683,117.0204
China,2020,12,80,Shandong,Winter Travel,36.6683,117.0204
China,2020,2,75,Shandong,Spring Festival,36.6683,117.0204
China,2020,3,72,Shandong,Spring Travel,36.6683,117.0204
China,2020,4,80,Shandong,Nature Tourism,36.6683,117.0204
China,2020,5,85,Shandong,Holiday Tourism,36.6683,117.0204
China,2020,6,78,Shandong,Early Summer,36.6683,117.0204
China,2020,7,88,Shandong,Summer Travel,36.6683,117.0204
China,2020,8,90,Shandong,Peak Season,36.6683,117.0204
China,2020,9,82,Shandong,Autumn Travel,36.6683,117.0204
China,2021,1,52,Shandong,Winter Tourism,36.6683,117.0204
China,2021,10,96,Shandong,Golden Week,36.6683,117.0204
China,2021,11,85,Shandong,Cultural Tourism,36.6683,117.0204
China,2021,12,80,Shandong,Winter Travel,36.6683,117.0204
China,2021,2,75,Shandong,Spring Festival,36.6683,117.0204
China,2021,3,72,Shandong,Spring Travel,36.6683,117.0204
China,2021,4,80,Shandong,Nature Tourism,36.6683,117.0204
China,2021,5,85,Shandong,Holiday Tourism,36.6683,117.0204
China,2021,6,78,Shandong,Early Summer,36.6683,117.0204
China,2021,7,88,Shandong,Summer Travel,36.6683,117.0204
China,2021,8,90,Shandong,Peak Season,36.6683,117.0204
China,2021,9,82,Shandong,Autumn Travel,36.6683,117.0204
China,2022,1,52,Shandong,Winter Tourism,36.6683,117.0204
China,2022,10,96,Shandong,Golden Week,36.6683,117.0204
China,2022,11,85,Shandong,Cultural Tourism,36.6683,117.0204
China,2022,12,80,Shandong,Winter Travel,36.6683,117.0204
China,2022,2,75,Shandong,Spring Festival,36.6683,117.0204
China,2022,3,72,Shandong,Spring Travel,36.6683,117.0204
China,2022,4,80,Shandong,Nature Tourism,36.6683,117.0204
China,2022,5,85,Shandong,Holiday Tourism,36.6683,117.0204
China,2022,6,78,Shandong,Early Summer,36.6683,117.0204
China,2022,7,88,Shandong,Summer Travel,36.6683,117.0204
China,2022,8,90,Shandong,Peak Season,36.6683,117.0204
China,2022,9,82,Shandong,Autumn Travel,36.6683,117.0204
China,2023,1,52,Shandong,Winter Tourism,36.6683,117.0204
China,2023,10,96,Shandong,Golden Week,36.6683,117.0204
China,2023,11,85,Shandong,Cultural Tourism,36.6683,117.0204
China,2023,12,80,Shandong,Winter Travel,36.6683,117.0204
China,2023,2,75,Shandong,Spring Festival,36.6683,117.0204
China,2023,3,72,Shandong,Spring Travel,36.6683,117.0204
China,2023,4,80,Shandong,Nature Tourism,36.6683,117.0204
China,2023,5,85,Shandong,Holiday Tourism,36.6683,117.0204
China,2023,6,78,Shandong,Early Summer,36.6683,117.0204
China,2023,7,88,Shandong,Summer Travel,36.6683,117.0204
China,2023,8,90,Shandong,Peak Season,36.6683,117.0204
China,2023,9,82,Shandong,Autumn Travel,36.6683,117.0204
China,2019,1,60,Shanghai,Winter Tourism,31.2304,121.4737
China,2019,10,100,Shanghai,Golden Week,31.2304,121.4737
China,2019,11,88,Shanghai,Cultural Tourism,31.2304,121.4737
China,2019,12,82,Shanghai,Year End Travel,31.2304,121.4737
China,2019,2,78,Shanghai,Spring Festival,31.2304,121.4737
China,2019,3,75,Shanghai,Spring Travel,31.2304,121.4737
China,2019,4,85,Shanghai,Flower Season,31.2304,121.4737
China,2019,5,90,Shanghai,Holiday Tourism,31.2304,121.4737
China,2019,6,82,Shanghai,Early Summer,31.2304,121.4737
China,2019,7,92,Shanghai,Summer Peak,31.2304,121.4737
China,2019,8,95,Shanghai,Tourism Peak,31.2304,121.4737
China,2019,9,85,Shanghai,Autumn Travel,31.2304,121.4737
China,2020,1,60,Shanghai,Winter Tourism,31.2304,121.4737
China,2020,10,100,Shanghai,Golden Week,31.2304,121.4737
China,2020,11,88,Shanghai,Cultural Tourism,31.2304,121.4737
China,2020,12,82,Shanghai,Year End Travel,31.2304,121.4737
China,2020,2,78,Shanghai,Spring Festival,31.2304,121.4737
China,2020,3,75,Shanghai,Spring Travel,31.2304,121.4737
China,2020,4,85,Shanghai,Flower Season,31.2304,121.4737
China,2020,5,90,Shanghai,Holiday Tourism,31.2304,121.4737
China,2020,6,82,Shanghai,Early Summer,31.2304,121.4737
China,2020,7,92,Shanghai,Summer Peak,31.2304,121.4737
China,2020,8,95,Shanghai,Tourism Peak,31.2304,121.4737
China,2020,9,85,Shanghai,Autumn Travel,31.2304,121.4737
China,2021,1,60,Shanghai,Winter Tourism,31.2304,121.4737
China,2021,10,100,Shanghai,Golden Week,31.2304,121.4737
China,2021,11,88,Shanghai,Cultural Tourism,31.2304,121.4737
China,2021,12,82,Shanghai,Year End Travel,31.2304,121.4737
China,2021,2,78,Shanghai,Spring Festival,31.2304,121.4737
China,2021,3,75,Shanghai,Spring Travel,31.2304,121.4737
China,2021,4,85,Shanghai,Flower Season,31.2304,121.4737
China,2021,5,90,Shanghai,Holiday Tourism,31.2304,121.4737
China,2021,6,82,Shanghai,Early Summer,31.2304,121.4737
China,2021,7,92,Shanghai,Summer Peak,31.2304,121.4737
China,2021,8,95,Shanghai,Tourism Peak,31.2304,121.4737
China,2021,9,85,Shanghai,Autumn Travel,31.2304,121.4737
China,2022,1,60,Shanghai,Winter Tourism,31.2304,121.4737
China,2022,10,100,Shanghai,Golden Week,31.2304,121.4737
China,2022,11,88,Shanghai,Cultural Tourism,31.2304,121.4737
China,2022,12,82,Shanghai,Year End Travel,31.2304,121.4737
China,2022,2,78,Shanghai,Spring Festival,31.2304,121.4737
China,2022,3,75,Shanghai,Spring Travel,31.2304,121.4737
China,2022,4,85,Shanghai,Flower Season,31.2304,121.4737
China,2022,5,90,Shanghai,Holiday Tourism,31.2304,121.4737
China,2022,6,82,Shanghai,Early Summer,31.2304,121.4737
China,2022,7,92,Shanghai,Summer Peak,31.2304,121.4737
China,2022,8,95,Shanghai,Tourism Peak,31.2304,121.4737
China,2022,9,85,Shanghai,Autumn Travel,31.2304,121.4737
China,2023,1,60,Shanghai,Winter Tourism,31.2304,121.4737
China,2023,10,100,Shanghai,Golden Week,31.2304,121.4737
China,2023,11,88,Shanghai,Cultural Tourism,31.2304,121.4737
China,2023,12,82,Shanghai,Year End Travel,31.2304,121.4737
China,2023,2,78,Shanghai,Spring Festival,31.2304,121.4737
China,2023,3,75,Shanghai,Spring Travel,31.2304,121.4737
China,2023,4,85,Shanghai,Flower Season,31.2304,121.4737
China,2023,5,90,Shanghai,Holiday Tourism,31.2304,121.4737
China,2023,6,82,Shanghai,Early Summer,31.2304,121.4737
China,2023,7,92,Shanghai,Summer Peak,31.2304,121.4737
China,2023,8,95,Shanghai,Tourism Peak,31.2304,121.4737
China,2023,9,85,Shanghai,Autumn Travel,31.2304,121.4737
China,2019,1,52,Sichuan,Winter Tourism,30.5728,104.0668
China,2019,10,96,Sichuan,Golden Week,30.5728,104.0668
China,2019,11,85,Sichuan,Cultural Tourism,30.5728,104.0668
China,2019,12,80,Sichuan,Winter Travel,30.5728,104.0668
China,2019,2,75,Sichuan,Spring Festival,30.5728,104.0668
China,2019,3,72,Sichuan,Spring Travel,30.5728,104.0668
China,2019,4,80,Sichuan,Nature Tourism,30.5728,104.0668
China,2019,5,85,Sichuan,Holiday Tourism,30.5728,104.0668
China,2019,6,78,Sichuan,Early Summer,30.5728,104.0668
China,2019,7,88,Sichuan,Summer Travel,30.5728,104.0668
China,2019,8,90,Sichuan,Mountain Tourism,30.5728,104.0668
China,2019,9,82,Sichuan,Autumn Travel,30.5728,104.0668
China,2020,1,52,Sichuan,Winter Tourism,30.5728,104.0668
China,2020,10,96,Sichuan,Golden Week,30.5728,104.0668
China,2020,11,85,Sichuan,Cultural Tourism,30.5728,104.0668
China,2020,12,80,Sichuan,Winter Travel,30.5728,104.0668
China,2020,2,75,Sichuan,Spring Festival,30.5728,104.0668
China,2020,3,72,Sichuan,Spring Travel,30.5728,104.0668
China,2020,4,80,Sichuan,Nature Tourism,30.5728,104.0668
China,2020,5,85,Sichuan,Holiday Tourism,30.5728,104.0668
China,2020,6,78,Sichuan,Early Summer,30.5728,104.0668
China,2020,7,88,Sichuan,Summer Travel,30.5728,104.0668
China,2020,8,90,Sichuan,Mountain Tourism,30.5728,104.0668
China,2020,9,82,Sichuan,Autumn Travel,30.5728,104.0668
China,2021,1,52,Sichuan,Winter Tourism,30.5728,104.0668
China,2021,10,96,Sichuan,Golden Week,30.5728,104.0668
China,2021,11,85,Sichuan,Cultural Tourism,30.5728,104.0668
China,2021,12,80,Sichuan,Winter Travel,30.5728,104.0668
China,2021,2,75,Sichuan,Spring Festival,30.5728,104.0668
China,2021,3,72,Sichuan,Spring Travel,30.5728,104.0668
China,2021,4,80,Sichuan,Nature Tourism,30.5728,104.0668
China,2021,5,85,Sichuan,Holiday Tourism,30.5728,104.0668
China,2021,6,78,Sichuan,Early Summer,30.5728,104.0668
China,2021,7,88,Sichuan,Summer Travel,30.5728,104.0668
China,2021,8,90,Sichuan,Mountain Tourism,30.5728,104.0668
China,2021,9,82,Sichuan,Autumn Travel,30.5728,104.0668
China,2022,1,52,Sichuan,Winter Tourism,30.5728,104.0668
China,2022,10,96,Sichuan,Golden Week,30.5728,104.0668
China,2022,11,85,Sichuan,Cultural Tourism,30.5728,104.0668
China,2022,12,80,Sichuan,Winter Travel,30.5728,104.0668
China,2022,2,75,Sichuan,Spring Festival,30.5728,104.0668
China,2022,3,72,Sichuan,Spring Travel,30.5728,104.0668
China,2022,4,80,Sichuan,Nature Tourism,30.5728,104.0668
China,2022,5,85,Sichuan,Holiday Tourism,30.5728,104.0668
China,2022,6,78,Sichuan,Early Summer,30.5728,104.0668
China,2022,7,88,Sichuan,Summer Travel,30.5728,104.0668
China,2022,8,90,Sichuan,Mountain Tourism,30.5728,104.0668
China,2022,9,82,Sichuan,Autumn Travel,30.5728,104.0668
China,2023,1,52,Sichuan,Winter Tourism,30.5728,104.0668
China,2023,10,96,Sichuan,Golden Week,30.5728,104.0668
China,2023,11,85,Sichuan,Cultural Tourism,30.5728,104.0668
China,2023,12,80,Sichuan,Winter Travel,30.5728,104.0668
China,2023,2,75,Sichuan,Spring Festival,30.5728,104.0668
China,2023,3,72,Sichuan,Spring Travel,30.5728,104.0668
China,2023,4,80,Sichuan,Nature Tourism,30.5728,104.0668
China,2023,5,85,Sichuan,Holiday Tourism,30.5728,104.0668
China,2023,6,78,Sichuan,Early Summer,30.5728,104.0668
China,2023,7,88,Sichuan,Summer Travel,30.5728,104.0668
China,2023,8,90,Sichuan,Mountain Tourism,30.5728,104.0668
China,2023,9,82,Sichuan,Autumn Travel,30.5728,104.0668
China,2019,1,48,Tibet,Winter Tourism,29.6520,91.1721
China,2019,10,90,Tibet,Golden Week,29.6520,91.1721
China,2019,11,78,Tibet,Cultural Tourism,29.6520,91.1721
China,2019,12,72,Tibet,Winter Travel,29.6520,91.1721
China,2019,2,65,Tibet,Spring Festival,29.6520,91.1721
China,2019,3,68,Tibet,Spring Travel,29.6520,91.1721
China,2019,4,75,Tibet,Nature Tourism,29.6520,91.1721
China,2019,5,80,Tibet,Holiday Tourism,29.6520,91.1721
China,2019,6,78,Tibet,Early Summer,29.6520,91.1721
China,2019,7,85,Tibet,Summer Travel,29.6520,91.1721
China,2019,8,88,Tibet,Peak Season,29.6520,91.1721
China,2019,9,82,Tibet,Autumn Travel,29.6520,91.1721
China,2020,1,48,Tibet,Winter Tourism,29.6520,91.1721
China,2020,10,90,Tibet,Golden Week,29.6520,91.1721
China,2020,11,78,Tibet,Cultural Tourism,29.6520,91.1721
China,2020,12,72,Tibet,Winter Travel,29.6520,91.1721
China,2020,2,65,Tibet,Spring Festival,29.6520,91.1721
China,2020,3,68,Tibet,Spring Travel,29.6520,91.1721
China,2020,4,75,Tibet,Nature Tourism,29.6520,91.1721
China,2020,5,80,Tibet,Holiday Tourism,29.6520,91.1721
China,2020,6,78,Tibet,Early Summer,29.6520,91.1721
China,2020,7,85,Tibet,Summer Travel,29.6520,91.1721
China,2020,8,88,Tibet,Peak Season,29.6520,91.1721
China,2020,9,82,Tibet,Autumn Travel,29.6520,91.1721
China,2021,1,48,Tibet,Winter Tourism,29.6520,91.1721
China,2021,10,90,Tibet,Golden Week,29.6520,91.1721
China,2021,11,78,Tibet,Cultural Tourism,29.6520,91.1721
China,2021,12,72,Tibet,Winter Travel,29.6520,91.1721
China,2021,2,65,Tibet,Spring Festival,29.6520,91.1721
China,2021,3,68,Tibet,Spring Travel,29.6520,91.1721
China,2021,4,75,Tibet,Nature Tourism,29.6520,91.1721
China,2021,5,80,Tibet,Holiday Tourism,29.6520,91.1721
China,2021,6,78,Tibet,Early Summer,29.6520,91.1721
China,2021,7,85,Tibet,Summer Travel,29.6520,91.1721
China,2021,8,88,Tibet,Peak Season,29.6520,91.1721
China,2021,9,82,Tibet,Autumn Travel,29.6520,91.1721
China,2022,1,48,Tibet,Winter Tourism,29.6520,91.1721
China,2022,10,90,Tibet,Golden Week,29.6520,91.1721
China,2022,11,78,Tibet,Cultural Tourism,29.6520,91.1721
China,2022,12,72,Tibet,Winter Travel,29.6520,91.1721
China,2022,2,65,Tibet,Spring Festival,29.6520,91.1721
China,2022,3,68,Tibet,Spring Travel,29.6520,91.1721
China,2022,4,75,Tibet,Nature Tourism,29.6520,91.1721
China,2022,5,80,Tibet,Holiday Tourism,29.6520,91.1721
China,2022,6,78,Tibet,Early Summer,29.6520,91.1721
China,2022,7,85,Tibet,Summer Travel,29.6520,91.1721
China,2022,8,88,Tibet,Peak Season,29.6520,91.1721
China,2022,9,82,Tibet,Autumn Travel,29.6520,91.1721
China,2023,1,48,Tibet,Winter Tourism,29.6520,91.1721
China,2023,10,90,Tibet,Golden Week,29.6520,91.1721
China,2023,11,78,Tibet,Cultural Tourism,29.6520,91.1721
China,2023,12,72,Tibet,Winter Travel,29.6520,91.1721
China,2023,2,65,Tibet,Spring Festival,29.6520,91.1721
China,2023,3,68,Tibet,Spring Travel,29.6520,91.1721
China,2023,4,75,Tibet,Nature Tourism,29.6520,91.1721
China,2023,5,80,Tibet,Holiday Tourism,29.6520,91.1721
China,2023,6,78,Tibet,Early Summer,29.6520,91.1721
China,2023,7,85,Tibet,Summer Travel,29.6520,91.1721
China,2023,8,88,Tibet,Peak Season,29.6520,91.1721
China,2023,9,82,Tibet,Autumn Travel,29.6520,91.1721
China,2019,1,48,Xinjiang,Winter Tourism,43.7930,87.6271
China,2019,10,92,Xinjiang,Golden Week,43.7930,87.6271
China,2019,11,80,Xinjiang,Cultural Tourism,43.7930,87.6271
China,2019,12,75,Xinjiang,Winter Travel,43.7930,87.6271
China,2019,2,70,Xinjiang,Spring Festival,43.7930,87.6271
China,2019,3,68,Xinjiang,Spring Travel,43.7930,87.6271
China,2019,4,75,Xinjiang,Nature Tourism,43.7930,87.6271
China,2019,5,80,Xinjiang,Holiday Tourism,43.7930,87.6271
China,2019,6,78,Xinjiang,Early Summer,43.7930,87.6271
China,2019,7,85,Xinjiang,Summer Travel,43.7930,87.6271
China,2019,8,88,Xinjiang,Peak Season,43.7930,87.6271
China,2019,9,82,Xinjiang,Autumn Travel,43.7930,87.6271
China,2020,1,48,Xinjiang,Winter Tourism,43.7930,87.6271
China,2020,10,92,Xinjiang,Golden Week,43.7930,87.6271
China,2020,11,80,Xinjiang,Cultural Tourism,43.7930,87.6271
China,2020,12,75,Xinjiang,Winter Travel,43.7930,87.6271
China,2020,2,70,Xinjiang,Spring Festival,43.7930,87.6271
China,2020,3,68,Xinjiang,Spring Travel,43.7930,87.6271
China,2020,4,75,Xinjiang,Nature Tourism,43.7930,87.6271
China,2020,5,80,Xinjiang,Holiday Tourism,43.7930,87.6271
China,2020,6,78,Xinjiang,Early Summer,43.7930,87.6271
China,2020,7,85,Xinjiang,Summer Travel,43.7930,87.6271
China,2020,8,88,Xinjiang,Peak Season,43.7930,87.6271
China,2020,9,82,Xinjiang,Autumn Travel,43.7930,87.6271
China,2021,1,48,Xinjiang,Winter Tourism,43.7930,87.6271
China,2021,10,92,Xinjiang,Golden Week,43.7930,87.6271
China,2021,11,80,Xinjiang,Cultural Tourism,43.7930,87.6271
China,2021,12,75,Xinjiang,Winter Travel,43.7930,87.6271
China,2021,2,70,Xinjiang,Spring Festival,43.7930,87.6271
China,2021,3,68,Xinjiang,Spring Travel,43.7930,87.6271
China,2021,4,75,Xinjiang,Nature Tourism,43.7930,87.6271
China,2021,5,80,Xinjiang,Holiday Tourism,43.7930,87.6271
China,2021,6,78,Xinjiang,Early Summer,43.7930,87.6271
China,2021,7,85,Xinjiang,Summer Travel,43.7930,87.6271
China,2021,8,88,Xinjiang,Peak Season,43.7930,87.6271
China,2021,9,82,Xinjiang,Autumn Travel,43.7930,87.6271
China,2022,1,48,Xinjiang,Winter Tourism,43.7930,87.6271
China,2022,10,92,Xinjiang,Golden Week,43.7930,87.6271
China,2022,11,80,Xinjiang,Cultural Tourism,43.7930,87.6271
China,2022,12,75,Xinjiang,Winter Travel,43.7930,87.6271
China,2022,2,70,Xinjiang,Spring Festival,43.7930,87.6271
China,2022,3,68,Xinjiang,Spring Travel,43.7930,87.6271
China,2022,4,75,Xinjiang,Nature Tourism,43.7930,87.6271
China,2022,5,80,Xinjiang,Holiday Tourism,43.7930,87.6271
China,2022,6,78,Xinjiang,Early Summer,43.7930,87.6271
China,2022,7,85,Xinjiang,Summer Travel,43.7930,87.6271
China,2022,8,88,Xinjiang,Peak Season,43.7930,87.6271
China,2022,9,82,Xinjiang,Autumn Travel,43.7930,87.6271
China,2023,1,48,Xinjiang,Winter Tourism,43.7930,87.6271
China,2023,10,92,Xinjiang,Golden Week,43.7930,87.6271
China,2023,11,80,Xinjiang,Cultural Tourism,43.7930,87.6271
China,2023,12,75,Xinjiang,Winter Travel,43.7930,87.6271
China,2023,2,70,Xinjiang,Spring Festival,43.7930,87.6271
China,2023,3,68,Xinjiang,Spring Travel,43.7930,87.6271
China,2023,4,75,Xinjiang,Nature Tourism,43.7930,87.6271
China,2023,5,80,Xinjiang,Holiday Tourism,43.7930,87.6271
China,2023,6,78,Xinjiang,Early Summer,43.7930,87.6271
China,2023,7,85,Xinjiang,Summer Travel,43.7930,87.6271
China,2023,8,88,Xinjiang,Peak Season,43.7930,87.6271
China,2023,9,82,Xinjiang,Autumn Travel,43.7930,87.6271
China,2019,1,50,Yunnan,Winter Tourism,25.0458,102.7100
China,2019,10,98,Yunnan,Golden Week,25.0458,102.7100
China,2019,11,90,Yunnan,Cultural Events,25.0458,102.7100
China,2019,12,85,Yunnan,Year End Travel,25.0458,102.7100
China,2019,2,72,Yunnan,Spring Festival,25.0458,102.7100
China,2019,3,78,Yunnan,Spring Travel,25.0458,102.7100
China,2019,4,85,Yunnan,Flower Season,25.0458,102.7100
China,2019,5,90,Yunnan,Holiday Tourism,25.0458,102.7100
China,2019,6,88,Yunnan,Early Summer,25.0458,102.7100
China,2019,7,92,Yunnan,Summer Peak,25.0458,102.7100
China,2019,8,95,Yunnan,Nature Tourism,25.0458,102.7100
China,2019,9,88,Yunnan,Autumn Travel,25.0458,102.7100
China,2020,1,50,Yunnan,Winter Tourism,25.0458,102.7100
China,2020,10,98,Yunnan,Golden Week,25.0458,102.7100
China,2020,11,90,Yunnan,Cultural Events,25.0458,102.7100
China,2020,12,85,Yunnan,Year End Travel,25.0458,102.7100
China,2020,2,72,Yunnan,Spring Festival,25.0458,102.7100
China,2020,3,78,Yunnan,Spring Travel,25.0458,102.7100
China,2020,4,85,Yunnan,Flower Season,25.0458,102.7100
China,2020,5,90,Yunnan,Holiday Tourism,25.0458,102.7100
China,2020,6,88,Yunnan,Early Summer,25.0458,102.7100
China,2020,7,92,Yunnan,Summer Peak,25.0458,102.7100
China,2020,8,95,Yunnan,Nature Tourism,25.0458,102.7100
China,2020,9,88,Yunnan,Autumn Travel,25.0458,102.7100
China,2021,1,50,Yunnan,Winter Tourism,25.0458,102.7100
China,2021,10,98,Yunnan,Golden Week,25.0458,102.7100
China,2021,11,90,Yunnan,Cultural Events,25.0458,102.7100
China,2021,12,85,Yunnan,Year End Travel,25.0458,102.7100
China,2021,2,72,Yunnan,Spring Festival,25.0458,102.7100
China,2021,3,78,Yunnan,Spring Travel,25.0458,102.7100
China,2021,4,85,Yunnan,Flower Season,25.0458,102.7100
China,2021,5,90,Yunnan,Holiday Tourism,25.0458,102.7100
China,2021,6,88,Yunnan,Early Summer,25.0458,102.7100
China,2021,7,92,Yunnan,Summer Peak,25.0458,102.7100
China,2021,8,95,Yunnan,Nature Tourism,25.0458,102.7100
China,2021,9,88,Yunnan,Autumn Travel,25.0458,102.7100
China,2022,1,50,Yunnan,Winter Tourism,25.0458,102.7100
China,2022,10,98,Yunnan,Golden Week,25.0458,102.7100
China,2022,11,90,Yunnan,Cultural Events,25.0458,102.7100
China,2022,12,85,Yunnan,Year End Travel,25.0458,102.7100
China,2022,2,72,Yunnan,Spring Festival,25.0458,102.7100
China,2022,3,78,Yunnan,Spring Travel,25.0458,102.7100
China,2022,4,85,Yunnan,Flower Season,25.0458,102.7100
China,2022,5,90,Yunnan,Holiday Tourism,25.0458,102.7100
China,2022,6,88,Yunnan,Early Summer,25.0458,102.7100
China,2022,7,92,Yunnan,Summer Peak,25.0458,102.7100
China,2022,8,95,Yunnan,Nature Tourism,25.0458,102.7100
China,2022,9,88,Yunnan,Autumn Travel,25.0458,102.7100
China,2023,1,50,Yunnan,Winter Tourism,25.0458,102.7100
China,2023,10,98,Yunnan,Golden Week,25.0458,102.7100
China,2023,11,90,Yunnan,Cultural Events,25.0458,102.7100
China,2023,12,85,Yunnan,Year End Travel,25.0458,102.7100
China,2023,2,72,Yunnan,Spring Festival,25.0458,102.7100
China,2023,3,78,Yunnan,Spring Travel,25.0458,102.7100
China,2023,4,85,Yunnan,Flower Season,25.0458,102.7100
China,2023,5,90,Yunnan,Holiday Tourism,25.0458,102.7100
China,2023,6,88,Yunnan,Early Summer,25.0458,102.7100
China,2023,7,92,Yunnan,Summer Peak,25.0458,102.7100
China,2023,8,95,Yunnan,Nature Tourism,25.0458,102.7100
China,2023,9,88,Yunnan,Autumn Travel,25.0458,102.7100
China,2019,1,55,Zhejiang,Winter Tourism,30.2741,120.1551
China,2019,10,100,Zhejiang,Golden Week,30.2741,120.1551
China,2019,11,88,Zhejiang,Cultural Tourism,30.2741,120.1551
China,2019,12,82,Zhejiang,Year End Travel,30.2741,120.1551
China,2019,2,78,Zhejiang,Spring Festival,30.2741,120.1551
China,2019,3,75,Zhejiang,Spring Travel,30.2741,120.1551
China,2019,4,85,Zhejiang,Flower Season,30.2741,120.1551
China,2019,5,90,Zhejiang,Holiday Tourism,30.2741,120.1551
China,2019,6,82,Zhejiang,Early Summer,30.2741,120.1551
China,2019,7,92,Zhejiang,Summer Peak,30.2741,120.1551
China,2019,8,95,Zhejiang,Peak Season,30.2741,120.1551
China,2019,9,85,Zhejiang,Autumn Travel,30.2741,120.1551
China,2020,1,55,Zhejiang,Winter Tourism,30.2741,120.1551
China,2020,10,100,Zhejiang,Golden Week,30.2741,120.1551
China,2020,11,88,Zhejiang,Cultural Tourism,30.2741,120.1551
China,2020,12,82,Zhejiang,Year End Travel,30.2741,120.1551
China,2020,2,78,Zhejiang,Spring Festival,30.2741,120.1551
China,2020,3,75,Zhejiang,Spring Travel,30.2741,120.1551
China,2020,4,85,Zhejiang,Flower Season,30.2741,120.1551
China,2020,5,90,Zhejiang,Holiday Tourism,30.2741,120.1551
China,2020,6,82,Zhejiang,Early Summer,30.2741,120.1551
China,2020,7,92,Zhejiang,Summer Peak,30.2741,120.1551
China,2020,8,95,Zhejiang,Peak Season,30.2741,120.1551
China,2020,9,85,Zhejiang,Autumn Travel,30.2741,120.1551
China,2021,1,55,Zhejiang,Winter Tourism,30.2741,120.1551
China,2021,10,100,Zhejiang,Golden Week,30.2741,120.1551
China,2021,11,88,Zhejiang,Cultural Tourism,30.2741,120.1551
China,2021,12,82,Zhejiang,Year End Travel,30.2741,120.1551
China,2021,2,78,Zhejiang,Spring Festival,30.2741,120.1551
China,2021,3,75,Zhejiang,Spring Travel,30.2741,120.1551
China,2021,4,85,Zhejiang,Flower Season,30.2741,120.1551
China,2021,5,90,Zhejiang,Holiday Tourism,30.2741,120.1551
China,2021,6,82,Zhejiang,Early Summer,30.2741,120.1551
China,2021,7,92,Zhejiang,Summer Peak,30.2741,120.1551
China,2021,8,95,Zhejiang,Peak Season,30.2741,120.1551
China,2021,9,85,Zhejiang,Autumn Travel,30.2741,120.1551
